Frame,Total objects on frame,Object ID,TL x,TL y,BR x,BR y
275,12,truck-38,20,461,87.58569420210696,248.6461741470314
275,12,car-6,548,510,143.99264202743342,222.78121031399922
275,12,car-5,365,529,104.61837942195642,232.45405785745785
275,12,car-2,442,519,125.06161098963777,227.27743390433503
276,12,car-116,809,529,184.5408889231012,214.2854527376633
276,12,truck-115,30,448,91.68939089605816,251.04538862565656
276,12,person-114,2,485,9.993973872645274,260.3421967865557
276,12,car-113,1109,495,293.21772744747443,236.05645873013924
276,12,car-112,946,528,216.5271037951944,214.71773815149427
276,12,bus-103,1540,124,427.9141649506745,313.28572435800845
276,12,car-99,1000,504,237.4249072305829,218.83964633627113
276,12,car-66,654,511,152.7223626709334,218.1096093541081
276,12,truck-38,20,460,87.60754484445249,248.57731828050535
276,12,car-6,548,510,144.02854449172136,222.78363128750044
276,12,car-5,365,529,104.52300308244966,232.4967561041683
276,12,car-2,442,519,125.05302817992805,227.27564584756976
277,12,car-116,809,529,184.5886048692786,214.24914038080206
277,12,truck-115,31,448,91.67759249114457,251.04132047049353
277,12,person-114,2,485,10.021546435138442,260.24316378040385
277,12,car-113,1111,494,295.1262352181029,236.78724463232555
277,12,car-112,947,528,216.71611937141287,214.6320814056773
277,12,bus-103,1587,125,427.69780349947456,311.1927465334577
277,12,car-99,1001,504,237.73973884474208,218.947201923096
277,12,car-66,654,511,152.7604176349311,218.1268679391182
277,12,truck-38,20,460,87.6046181567275,248.44676765925138
277,12,car-6,548,509,144.04745015062886,222.78261665350996
277,12,car-5,365,529,104.44772966955786,232.52948784430865
277,12,car-2,442,519,125.0237716704566,227.28366736006225
278,14,car-120,1561,526,375.3113079252229,237.06554726566534
278,14,car-119,1425,536,338.47259365941403,227.06567319181815
278,14,car-116,809,529,184.62693821674281,214.2209385533614
278,14,truck-115,31,448,91.61951208038127,251.06472139502986
278,14,person-114,2,485,10.070775484634929,260.1356898404689
278,14,car-113,1114,494,296.752994132191,237.43691095078808
278,14,car-112,948,528,217.00129029782002,214.64293806179086
278,14,bus-103,1645,94,429.2462286537094,302.0529652532682
278,14,car-99,1002,503,237.9885547929973,219.03713533520093
278,14,car-66,654,510,152.78662684388846,218.15886941186972
278,14,truck-38,20,459,87.57522377674672,248.35279230236534
278,14,car-6,548,509,144.0535331412339,222.76645224915342
278,14,car-5,364,529,104.37597004932867,232.55724163532906
278,14,car-2,443,519,124.99468263952092,227.28153904049643
279,13,car-120,1557,529,379.6513052030168,236.90610082377978
279,13,car-119,1425,536,338.60704541410803,227.02766042262928
279,13,car-116,809,529,184.63347205056587,214.20865858048793
279,13,truck-115,31,448,91.48873000470107,251.04171269583384
279,13,person-114,2,485,10.093185634343794,260.202393235253
279,13,car-113,1118,497,298.86481545088435,238.3897917544516
279,13,car-112,949,528,217.3733910820246,214.68174130648168
279,13,car-99,1003,503,238.46580269070537,219.1401840369382
279,13,car-66,653,510,152.80767810893445,218.17851250176759
279,13,truck-38,20,459,87.59224948786894,248.29381801261255
279,13,car-6,548,509,144.11716151355233,222.7509620778678
279,13,car-5,364,529,104.33252378380118,232.57777347313726
279,13,car-2,442,519,124.95369438462663,227.2819994092851
280,13,car-120,1553,531,381.6569925637499,236.58795945464027
280,13,car-119,1425,536,338.6622147071207,226.97242021444234
280,13,car-116,809,529,184.61492547830161,214.17829131227987
280,13,truck-115,32,448,91.47367041666465,251.04476631888653
280,13,person-114,2,485,10.146894904196401,260.22017374143365
280,13,car-113,1127,497,302.48382834595577,239.31168371362156
280,13,car-112,949,527,217.55190261477586,214.73308766016996
280,13,car-99,1005,502,238.86601554565968,219.28378365471826
280,13,car-66,653,510,152.8298487017694,218.21224196051742
280,13,truck-38,20,459,87.57343059458199,248.29016585608278
280,13,car-6,548,509,144.16413349327212,222.7454164769062
280,13,car-5,364,529,104.28449545211049,232.60106134252118
280,13,car-2,442,519,124.9625158892408,227.27095491865182
281,13,car-120,1548,533,382.46148538787594,236.28004973765303
281,13,car-119,1426,536,338.79102164302356,226.968163308018
281,13,car-116,809,529,184.62188343173023,214.18086461248416
281,13,truck-115,32,449,91.41510436525152,251.0540086054151
281,13,person-114,2,485,10.175630489679358,260.30954293249647
281,13,car-113,1132,497,305.12838475821957,240.08189812622834
281,13,car-112,949,527,217.67428920087946,214.83444119830727
281,13,car-99,1005,503,239.1030484765089,219.4517706232514
281,13,car-66,653,510,152.8581675952735,218.24142481451344
281,13,truck-38,21,459,87.54671682547743,248.29119352682005
281,13,car-6,549,508,144.23572058785976,222.73560760543603
281,13,car-5,364,528,104.24173612422999,232.612352666191
281,13,car-2,442,519,124.96672423652535,227.2621423393289
282,14,car-123,1730,540,416.7473122960019,247.40944863838814
282,14,car-120,1545,534,382.78305674062574,235.99864788809936
282,14,car-119,1425,536,338.773690105151,226.87560167720397
282,14,car-116,809,529,184.62505121994968,214.1837500617307
282,14,truck-115,32,449,91.4134463709838,251.082674834065
282,14,person-114,2,484,10.216892300684083,260.40554586379756
282,14,car-113,1137,497,307.56426667756955,240.9754840322702
282,14,car-112,950,527,217.78500552190891,214.86024621201676
282,14,car-99,1006,503,239.36463769094405,219.54473169472323
282,14,car-66,653,510,152.88802146547394,218.2380561814182
282,14,truck-38,21,459,87.6034890531268,248.22702005490964
282,14,car-6,549,508,144.2799730611325,222.7496211172197
282,14,car-5,364,528,104.22791095341435,232.6034678408254
282,14,car-2,442,519,124.98860141894798,227.2612286906895
283,14,car-123,1730,540,416.6253941740988,247.1331768747827
283,14,car-120,1543,535,382.868955947104,235.65160237887395
283,14,car-119,1426,536,339.01432490691013,227.14772231797176
283,14,car-116,809,529,184.61618215281317,214.18394385431904
283,14,truck-115,33,449,91.33644399073908,251.12760593274857
283,14,person-114,2,484,10.220416100748416,260.42925743202085
283,14,car-113,1148,497,311.7693918002227,242.1087654180758
283,14,car-112,951,528,218.23902741520993,214.90164763348366
283,14,car-99,1009,502,239.83178689559966,219.5278929077529
283,14,car-66,653,510,152.88896557569493,218.24609687840248
283,14,truck-38,21,459,87.5954668814708,248.17472776949955
283,14,car-6,549,508,144.35618582081497,222.74638214523202
283,14,car-5,364,528,104.20551991787745,232.61224001875814
283,14,car-2,441,519,125.00857085068981,227.2696699877312
284,14,car-123,1729,541,416.52821245858127,247.0153692555162
284,14,car-120,1542,536,382.86176953034897,235.4067836472835
284,14,car-119,1425,535,339.05842748036474,227.37763502838084
284,14,car-116,809,529,184.56308786758822,214.20258812116802
284,14,truck-115,33,448,91.3488339401541,251.112972683938
284,14,person-114,2,484,10.238275512309679,260.3959590936321
284,14,car-113,1157,497,315.3588125551879,243.60584323473228
284,14,car-112,952,528,218.45591007635068,214.8723159502329
284,14,car-99,1010,501,240.31425545597918,219.50271213616247
284,14,car-66,653,511,152.88000832007992,218.2545358547413
284,14,truck-38,21,459,87.61867023450228,248.13739507888988
284,14,car-6,549,508,144.4161571449835,222.75778059243598
284,14,car-5,364,528,104.20445372513106,232.64829833510535
284,14,car-2,441,519,125.04192559081736,227.26899798900368
285,14,car-123,1729,541,416.5513546885029,247.04960197320224
285,14,car-120,1540,537,382.8552386885866,235.18855960382936
285,14,car-119,1430,534,339.4888799966654,227.29860242561193
285,14,car-116,809,529,184.50476583144956,214.27298991535972
285,14,truck-115,34,448,91.3256281485618,251.1242543725938
285,14,person-114,1,484,10.21839941453198,260.408024741776
285,14,car-113,1162,496,318.40823479570906,244.88707668767012
285,14,car-112,952,528,218.69086122080344,214.8695326884645
285,14,car-99,1012,500,240.91371040329432,219.6645491811702
285,14,car-66,653,511,152.87453431694163,218.24286448970335
285,14,truck-38,21,459,87.6369125271722,248.09950037298313
285,14,car-6,548,508,144.4199561985115,222.77226120672654
285,14,car-5,364,528,104.1806803571896,232.6813573902165
285,14,car-2,441,519,125.08952958645175,227.27725488602513
286,14,car-123,1729,541,416.56639254958185,246.99145629863983
286,14,car-120,1539,537,382.80086388806575,234.97255460236002
286,14,car-119,1430,534,339.3437522215907,227.63168120727158
286,14,car-116,809,529,184.46278333487348,214.29763783282652
286,14,truck-115,34,448,91.35747464576468,251.11597645930055
286,14,person-114,1,484,10.119969376190447,260.4645598159093
286,14,car-113,1164,495,321.3069626026005,246.27734529047302
286,14,car-112,952,528,218.8340480904599,214.81753682313197
286,14,car-99,1014,500,241.4780095351191,219.79687257797036
286,14,car-66,653,511,152.8666482779268,218.23153189441996
286,14,truck-38,21,460,87.62856863504422,248.13532170516575
286,14,car-6,548,509,144.44043468554509,222.80033217491024
286,14,car-5,364,528,104.1621814162101,232.68926152361297
286,14,car-2,441,519,125.13261461006768,227.29393506549718
287,13,car-123,1728,541,416.5561852607688,247.00898762713263
287,13,car-120,1538,538,382.63616955861335,234.6170396875858
287,13,car-116,809,529,184.49749386660696,214.27818281623507
287,13,truck-115,34,447,91.30710986582964,251.0951609973785
287,13,person-114,1,484,10.080708718741828,260.51520986787517
287,13,car-113,1172,498,327.1598918259572,249.63707981244045
287,13,car-112,953,528,219.25692397441838,214.77798963948152
287,13,car-99,1015,501,241.89957031853183,219.95412991940384
287,13,car-66,653,511,152.8672614302376,218.24938185912725
287,13,truck-38,21,460,87.57715932255391,248.21450107112747
287,13,car-6,548,509,144.44264814716794,222.8389265032768
287,13,car-5,364,528,104.17349313370593,232.683406925024
287,13,car-2,440,519,125.10071578386886,227.32497961937838
288,13,car-123,1727,542,416.5981639745353,247.10762632080412
288,13,car-120,1538,539,382.53650101876696,234.43179089632338
288,13,car-116,809,529,184.4796313539379,214.29956963169724
288,13,truck-115,34,448,91.23396607444442,251.1154120391373
288,13,person-114,1,484,10.081681972647704,260.6465532223652
288,13,car-113,1183,497,332.93329617216006,251.72227022239164
288,13,car-112,954,528,219.58351453430552,214.78498115073555
288,13,car-99,1015,502,242.21759082552416,220.0943993741396
288,13,car-66,653,512,152.82256196359683,218.2525464810865
288,13,truck-38,21,460,87.47776794985269,248.2515298243571
288,13,car-6,548,509,144.53215496283832,222.82277273304186
288,13,car-5,364,528,104.15374911097658,232.7280303937374
288,13,car-2,440,519,125.10708032335344,227.33875200228897
289,13,car-123,1727,542,416.6708470266046,247.1513105611296
289,13,car-120,1538,541,382.4013015363943,234.41912323902775
289,13,car-116,809,529,184.50799551969882,214.30934974192726
289,13,truck-115,33,447,91.09062403205658,251.08149715962043
289,13,person-114,1,484,10.079420647273588,260.6408410563338
289,13,car-113,1190,496,338.7387581529066,253.21843693975472
289,13,car-112,954,528,219.73483155621747,214.7732147406374
289,13,car-99,1016,503,242.44031756713696,220.20835775716617
289,13,car-66,653,512,152.80989203540958,218.26344299764892
289,13,truck-38,21,460,87.39018513166869,248.2139960950428
289,13,car-6,548,509,144.43053764144582,222.8335396642972
289,13,car-5,365,528,104.14532029915283,232.7351161759723
289,13,car-2,440,519,125.08395537731168,227.3537798441367
290,13,car-123,1726,542,416.79836383867473,247.14622252814917
290,13,car-120,1539,541,381.9079106918725,234.36751925365334
290,13,car-116,809,529,184.5599757606339,214.30836387651007
290,13,truck-115,33,448,91.10198351092811,251.0745046151084
290,13,person-114,1,484,10.069745312151246,260.7169695734387
290,13,car-113,1195,495,343.54333340203067,254.4857587945992
290,13,car-112,955,528,219.99758649838262,214.77017516567287
290,13,car-99,1020,503,243.509835426743,220.50188959567376
290,13,car-66,653,512,152.81906013597856,218.29866093457014
290,13,truck-38,21,460,87.28879006575717,248.27905759056674
290,13,car-6,548,510,144.41366723202094,222.87172432715334
290,13,car-5,365,528,104.15284941664024,232.74350681381765
290,13,car-2,440,519,125.07510928677358,227.35021274501167
291,12,car-123,1726,542,416.75583732420984,247.27747198395633
291,12,car-120,1562,540,383.8275406250327,233.86970262876764
291,12,truck-115,33,448,90.95290991925691,251.05364639796937
291,12,person-114,1,484,10.083760966472596,260.67604629457867
291,12,car-113,1212,500,352.12871538188824,256.11971967210286
291,12,car-112,956,527,220.2611379099945,214.70866077451095
291,12,car-99,1022,504,244.35608911233876,220.90201898422106
291,12,car-66,653,513,152.8317930798839,218.33557240114416
291,12,truck-38,21,460,87.17398516807522,248.315980298125
291,12,car-6,548,510,144.4226426480504,222.89912236493927
291,12,car-5,365,528,104.18858420886093,232.72718614127922
291,12,car-2,441,523,125.06135976804369,228.0450342346772
292,12,car-123,1726,543,416.6784257391096,247.48812745536904
292,12,car-120,1575,540,384.10169404484685,233.7791476035296
292,12,truck-115,33,448,90.92982507154147,251.00739684266722
292,12,person-114,1,484,10.11237139430602,260.70896731632865
292,12,car-113,1227,502,358.3614112231192,257.4180939531163
292,12,car-112,956,527,220.34032907517843,214.64997424559377
292,12,car-99,1024,504,244.93776648661503,221.11274600970407
292,12,car-66,653,513,152.88663089764964,218.34886866620715
292,12,truck-38,21,461,87.17271323298863,248.39293081106268
292,12,car-6,548,510,144.40802211869985,222.93184592524383
292,12,car-5,365,529,104.14321674111768,232.74604580210794
292,12,car-2,441,524,125.00196458751313,228.31591313149835
293,12,car-123,1727,542,416.75093961146655,247.44986245739838
293,12,car-120,1581,540,383.39930746307897,234.15089447371065
293,12,truck-115,33,448,91.00917061269362,250.96621825277774
293,12,person-114,1,484,10.141225692748915,260.7440848230303
293,12,car-113,1239,501,363.3638742321498,258.4804764035486
293,12,car-112,956,527,220.48888567453133,214.6207038790995
293,12,car-99,1025,505,245.57813849047784,221.35949677064147
293,12,car-66,653,513,152.90559796704423,218.34844585131447
293,12,truck-38,21,460,87.19186319601073,248.32146345680118
293,12,car-6,547,510,144.34568232996614,222.94615285074298
293,12,car-5,365,529,104.10847644727389,232.74031490332604
293,12,car-2,442,525,124.93681755313858,228.40494828073483
294,13,car-127,773,529,174.83315273418845,216.211523983727
294,13,car-123,1727,541,416.6865604068669,247.48895182851402
294,13,car-120,1588,539,382.95910516774444,233.79243237988342
294,13,truck-115,33,448,90.95843507087704,250.97383467629055
294,13,person-114,1,483,10.139420432695418,260.77000547172344
294,13,car-113,1254,501,370.11459330709494,260.2042693673291
294,13,car-112,956,526,220.65358039136552,214.5921714377045
294,13,car-99,1025,505,246.08422721141415,221.56911282936917
294,13,car-66,653,513,152.92250354141052,218.33407799826026
294,13,truck-38,21,460,87.20632116439995,248.37098427966055
294,13,car-6,547,511,144.33268221975308,222.97952121174302
294,13,car-5,365,529,104.12300944449962,232.7364155590384
294,13,car-2,442,525,124.90780608169635,228.42501019007605
295,12,car-127,773,529,174.93103773868037,216.17178904529743
295,12,car-123,1708,542,414.63080687482835,248.05808341165417
295,12,truck-115,34,449,90.90345078793996,250.97152363570444
295,12,person-114,1,482,10.100293101701947,260.82001056381523
295,12,car-113,1238,505,372.8475700194277,262.55312870161777
295,12,car-112,955,526,220.62104017062833,214.6282785660111
295,12,car-99,1027,505,247.18671051950568,221.82864211009056
295,12,car-66,653,513,152.9276935623154,218.33602148306235
295,12,truck-38,22,460,87.16483347680168,248.3073805551003
295,12,car-6,547,511,144.2157012894441,222.981717750013
295,12,car-5,365,530,104.110255543544,232.72693249836124
295,12,car-2,442,525,124.85024158587117,228.4273451572082
296,10,car-123,1705,541,414.7091279061581,247.30060281392744
296,10,truck-115,34,449,90.8751158060594,250.9630308824779
296,10,person-114,1,482,10.121150701145094,260.9164095777286
296,10,car-112,955,526,220.4600963624929,214.66768971182657
296,10,car-99,1028,506,248.15380008947162,222.26871156211746
296,10,car-66,653,514,152.9043809384201,218.32603237955306
296,10,truck-38,21,461,87.14634053095332,248.36670609679942
296,10,car-6,547,511,144.17873107326773,223.01032875599032
296,10,car-5,365,530,104.07554823319565,232.70801503581836
296,10,car-2,442,526,124.77071824871732,228.42292548904524
297,8,person-114,1,482,10.139333455381763,260.91875505254467
297,8,car-112,955,527,220.3333547641769,214.71388385485872
297,8,car-99,1029,506,248.97868753586087,222.70123052086404
297,8,car-66,653,514,152.88574146751114,218.3290438984864
297,8,truck-38,21,461,87.17640348814551,248.35437493205168
297,8,car-6,547,511,144.1791172325403,223.02293065858245
297,8,car-5,365,530,104.07603786371386,232.67216171820078
297,8,car-2,442,526,124.7283040318134,228.41181844364976
298,9,car-128,1293,497,411.37649895820493,272.8956328132578
298,9,person-114,1,481,10.149140557007854,260.9648861398107
298,9,car-112,955,528,220.13460967200535,214.8043415762604
298,9,car-99,1029,507,249.58579051135922,223.34741482215148
298,9,car-66,653,514,152.88341588022743,218.33985007853536
298,9,truck-38,21,461,87.19136107552123,248.3518175148704
298,9,car-6,547,511,144.1912895686525,223.02069433167358
298,9,car-5,365,530,104.08495282248502,232.66993525221267
298,9,car-2,443,526,124.70322876662988,228.40120664919485
299,9,car-128,1298,499,418.3504581798097,278.5836614968101
299,9,person-114,2,481,10.188025304822883,261.05588077971595
299,9,car-112,955,528,219.8420028009305,214.7913820106503
299,9,car-99,1032,507,250.67565072634216,223.84950174035174
299,9,car-66,653,514,152.89876863369005,218.33706792697373
299,9,truck-38,21,461,87.22747180898466,248.38482826513896
299,9,car-6,546,511,144.2196905152905,223.00492334781768
299,9,car-5,365,530,104.16993022802525,232.65939409382614
299,9,car-2,443,526,124.6680608190918,228.38512824067888
300,9,car-128,1324,499,421.9198421654643,281.7681557124786
300,9,person-114,2,482,10.256511537141076,260.90735340353444
300,9,car-112,956,528,219.75106556488691,214.78798695081466
300,9,car-99,1034,506,251.4254650408504,224.2126857943947
300,9,car-66,653,514,152.99443805533053,218.3615050640676
300,9,truck-38,20,461,87.21253670665453,248.4080717443784
300,9,car-6,546,511,144.19718690553987,223.03640151337075
300,9,car-5,365,530,104.19898955603372,232.64312344421927
300,9,car-2,443,526,124.58301985362226,228.38902240682262
301,9,car-128,1318,496,421.0783386943137,284.5282379852597
301,9,person-114,2,483,10.293513181786988,260.80208236373767
301,9,car-112,956,528,219.61568357415382,214.80787950255694
301,9,car-99,1036,506,252.0970695239661,224.5736068353688
301,9,car-66,652,514,153.03585583864336,218.37223135503865
301,9,truck-38,20,461,87.21682454474184,248.4194612424108
301,9,car-6,546,512,144.18545163391377,223.0514202341635
301,9,car-5,365,530,104.24959660423305,232.6398038750216
301,9,car-2,443,526,124.54429167361077,228.3894168258648
302,10,truck-129,32,448,91.49608182269048,251.1363098100682
302,10,car-128,1324,498,418.85334773606064,286.8893511767668
302,10,person-114,1,483,10.289654117929157,260.7329106796928
302,10,car-112,956,528,219.5195857062551,214.84739931927302
302,10,car-99,1036,505,252.6792728426021,224.86194157234024
302,10,car-66,652,514,153.05205073402936,218.37717169452978
302,10,truck-38,20,460,87.23657731968933,248.4201096459062
302,10,car-6,547,512,144.17052479503806,223.060073668567
302,10,car-5,365,530,104.27085614791156,232.62003072413935
302,10,car-2,443,526,124.50463208304143,228.38730068024913
303,9,truck-129,32,448,91.58207124268418,251.12587018849214
303,9,person-114,1,483,10.315372860295454,260.63127231114333
303,9,car-112,956,528,219.21763405253023,214.91068751204773
303,9,car-99,1036,506,253.55318925720556,225.60522150408806
303,9,car-66,652,514,153.05990462812437,218.36591212293723
303,9,truck-38,19,461,87.23688963146,248.41719966594312
303,9,car-6,547,511,144.16315787821048,223.05873809297185
303,9,car-5,365,530,104.27088891947231,232.5988722065915
303,9,car-2,443,526,124.48012884583036,228.38772614027016
304,10,car-130,1448,498,418.6290210276568,295.85526419336156
304,10,truck-129,32,448,91.70648239191085,251.12314433190798
304,10,person-114,1,484,10.374356937676339,260.56579328134063
304,10,car-112,955,529,218.88093013227302,214.95293945305502
304,10,car-99,1042,506,255.18652055317412,226.42476878556116
304,10,car-66,652,514,153.0724926779216,218.37046079380983
304,10,truck-38,19,461,87.25676321277953,248.43270419431104
304,10,car-6,547,511,144.15889669739383,223.05587208488717
304,10,car-5,364,530,104.26963802600461,232.59071580593752
304,10,car-2,443,526,124.46835734728577,228.38619778177022
305,9,car-130,1465,499,420.0610278574453,299.81642393563425
305,9,truck-129,32,448,91.6811249699861,251.08579549567492
305,9,person-114,1,484,10.399494411480013,260.45707342749694
305,9,car-99,1043,506,256.03187970769477,227.23512373792744
305,9,car-66,653,513,153.08547589601966,218.35983768576503
305,9,truck-38,20,460,87.2556106775156,248.4329757545
305,9,car-6,547,511,144.17279733307078,223.0553763493229
305,9,car-5,365,530,104.29980600114258,232.57654456384898
305,9,car-2,443,526,124.51883650316888,228.3823296454783
306,8,truck-129,32,448,91.8713046771285,251.05851697276142
306,8,person-114,1,483,10.419133157904191,260.4379827734596
306,8,car-99,1046,506,256.81062571444335,227.78594783491388
306,8,car-66,653,513,153.09018416730817,218.36695182226336
306,8,truck-38,20,461,87.28116824995047,248.45507360404247
306,8,car-6,547,511,144.17362346589633,223.03101861039121
306,8,car-5,364,530,104.30253835219783,232.58620216243563
306,8,car-2,444,525,124.58120264704922,228.37375351824454
307,8,truck-129,33,448,91.98500678082432,251.0112921880356
307,8,person-114,1,483,10.40924460370551,260.2653399132973
307,8,car-99,1050,506,258.15056619549665,228.25764956038688
307,8,car-66,652,513,153.07234108888466,218.3831889540764
307,8,truck-38,20,461,87.36296232901663,248.47972145314463
307,8,car-6,547,511,144.1961784937966,223.0361950701069
307,8,car-5,364,530,104.30441067280763,232.59585991427647
307,8,car-2,443,521,124.65287203739618,227.70592605801747
308,10,car-131,1567,472,417.23316657660104,301.417525838182
308,10,truck-129,33,448,91.94201710909721,250.95998749085874
308,10,person-114,1,482,10.390240546028114,260.3394337762361
308,10,car-112,971,522,224.54756865096618,215.45021468550524
308,10,car-99,1052,505,259.2174779206895,228.45705679252978
308,10,car-66,653,513,153.07096934333273,218.38246325786514
308,10,truck-38,21,460,87.39717748154314,248.44046568927433
308,10,car-6,547,511,144.19412464667937,223.05087992490894
308,10,car-5,364,530,104.31423328913897,232.5903954678382
308,10,car-2,442,520,124.70878650533321,227.48988085361123
309,10,car-131,1606,480,417.03948769166436,297.36296170931905
309,10,truck-129,33,448,91.94829179269556,250.9261570994478
309,10,person-114,1,481,10.364284033082459,260.50870631490903
309,10,car-112,971,521,224.96494216448414,215.48967774282448
309,10,car-99,1054,505,260.3875324227063,228.91609582184867
309,10,car-66,652,513,153.08230939146222,218.39451581177264
309,10,truck-38,21,460,87.37356081775371,248.47852281338555
309,10,car-6,547,511,144.13907091824743,223.026717878938
309,10,car-5,364,530,104.33128467188124,232.6017945260707
309,10,car-2,442,519,124.76686511021879,227.43534600674872
310,11,car-132,1427,534,338.76061487553085,227.06704753665488
310,11,car-131,1641,490,417.53498390040454,296.82257516894356
310,11,truck-129,33,448,92.01473167897154,250.90884192511265
310,11,person-114,1,481,10.357412671197967,260.56204583635474
310,11,car-112,971,521,225.3779302802684,215.64012218742022
310,11,car-99,1056,504,261.4856192468962,229.39395465502196
310,11,car-66,652,513,153.06935757513645,218.3772119761126
310,11,truck-38,21,460,87.37642006810319,248.46902334861878
310,11,car-6,547,511,144.0926753484043,223.02049224844976
310,11,car-5,364,530,104.37107222376261,232.632163865155
310,11,car-2,442,519,124.79870739575013,227.4326149549924
311,12,car-133,1553,533,377.2883005395377,236.17582173541393
311,12,car-132,1427,535,339.02862156039214,227.0411630574982
311,12,car-131,1714,517,420.572219449938,295.50687609521026
311,12,truck-129,32,449,92.00731199770694,250.86600800916779
311,12,person-114,1,481,10.31661383923435,260.60238340065445
311,12,car-112,969,521,225.86701013762564,215.8771409963818
311,12,car-99,1060,503,263.0047062662983,229.97319326761584
311,12,car-66,653,513,153.04256155972243,218.35023430464489
311,12,truck-38,21,460,87.41363847252904,248.49588839056736
311,12,car-6,547,512,144.0275770504794,223.039060808239
311,12,car-5,364,530,104.45387538049025,232.61068334760185
311,12,car-2,442,519,124.84082191166556,227.433964171844
312,12,car-133,1549,535,379.97598651154493,236.14031493031518
312,12,car-132,1427,535,339.217335011085,226.9167300379701
312,12,car-131,1773,572,421.42137068588255,298.3766438231278
312,12,truck-129,32,449,92.07370482471431,250.8402926902275
312,12,person-114,1,481,10.284538113852154,260.6630774496476
312,12,car-112,968,522,226.41756887847365,215.98147764960436
312,12,car-99,1061,501,263.9657361695463,230.405977692087
312,12,car-66,653,512,152.97728577457235,218.301190174668
312,12,truck-38,21,460,87.45044933191005,248.52192502108346
312,12,car-6,547,512,143.97212782719163,223.0237833104636
312,12,car-5,364,530,104.56267014770012,232.62030396036238
312,12,car-2,442,519,124.83869690194929,227.44884003574444
313,12,car-133,1546,536,381.5995785281072,236.1067182571094
313,12,car-132,1427,535,339.3511995017825,226.9006017690626
313,12,car-131,1830,596,420.11764100669586,283.58896886080396
313,12,truck-129,32,449,92.10353448960906,250.82111745201462
313,12,person-114,1,481,10.263953888112455,260.7040145215054
313,12,car-112,967,521,227.00609878065168,215.9869440163076
313,12,car-99,1068,500,265.80883098152714,230.6331425668069
313,12,car-66,653,512,152.9546731713073,218.2847042352713
313,12,truck-38,21,460,87.48499941464706,248.52221747681114
313,12,car-6,547,512,143.92687810069341,223.02720377969644
313,12,car-5,364,530,104.60806833884853,232.60872416816719
313,12,car-2,442,519,124.85241106360093,227.4602444075994
314,11,car-133,1543,537,382.5318514370795,235.9070033963713
314,11,car-132,1426,536,339.48919258915515,226.8974170486066
314,11,truck-129,32,449,92.05778642426054,250.84444592863198
314,11,person-114,2,482,10.234826642640286,260.64461944897187
314,11,car-112,967,521,227.49182090948267,215.9533745619155
314,11,car-99,1071,500,267.0807846194716,230.77656781305177
314,11,car-66,653,512,152.92992542041048,218.26180621481654
314,11,truck-38,21,460,87.49560938893035,248.6664443056183
314,11,car-6,547,512,143.90446677983834,223.0256523407519
314,11,car-5,365,531,104.68499970801594,232.5888343610975
314,11,car-2,442,519,124.8472174193201,227.4715689566213
315,12,car-134,1731,540,416.9833480771995,247.79099277398558
315,12,car-133,1541,538,383.0115732723086,235.7174418345031
315,12,car-132,1426,536,339.4706324330708,226.86988602690147
315,12,truck-129,32,449,92.19484448076065,250.91638141018728
315,12,person-114,2,482,10.224250014918693,260.6160689639898
315,12,car-112,969,520,228.05520373061367,215.83901376267292
315,12,car-99,1071,499,268.7424083414792,230.77744112286427
315,12,car-66,653,512,152.8924013521313,218.19606953643049
315,12,truck-38,21,461,87.57484242731859,248.7921472161051
315,12,car-6,547,512,143.87441085929706,223.04479409046613
315,12,car-5,365,531,104.7610862942226,232.57937732861376
315,12,car-2,441,519,124.84674173974582,227.46836125908592
316,12,car-134,1730,540,417.1040898875026,247.7367164563267
316,12,car-133,1540,539,383.24034774102626,235.50151816653567
316,12,car-132,1426,535,339.44967958792915,226.85591050978323
316,12,truck-129,31,449,92.22229120822126,250.89749924096787
316,12,person-114,2,482,10.175852395133953,260.6219903686757
316,12,car-112,970,521,228.4029599324876,215.8954328354754
316,12,car-99,1074,499,270.6773437717634,231.07062508227153
316,12,car-66,653,512,152.92239195221967,218.201232931359
316,12,truck-38,21,460,87.60229396763054,248.8286988383077
316,12,car-6,547,512,143.89555714174767,223.05453167470247
316,12,car-5,365,531,104.87834914954433,232.59154401859573
316,12,car-2,442,519,124.8759534404912,227.46145536203767
317,12,car-134,1729,540,417.11387289545064,247.6422989538037
317,12,car-133,1539,539,383.31798827182513,235.2949052756044
317,12,car-132,1426,535,339.45695613223734,226.87644543057635
317,12,truck-129,31,450,92.27547177510797,250.9269457620137
317,12,person-114,2,482,10.199297211415159,260.4356128755248
317,12,car-112,971,522,228.55839207979173,215.95258257940276
317,12,car-99,1078,503,273.50629151273097,232.20441774228175
317,12,car-66,654,512,152.91562725516096,218.20281467134132
317,12,truck-38,21,461,87.67473941936663,248.89763658529426
317,12,car-6,547,512,143.88158312470802,223.08061526791442
317,12,car-5,365,531,104.98011030201232,232.59206911756192
317,12,car-2,442,519,124.86818623638962,227.45061582773138
318,12,car-134,1729,540,417.0822604122448,247.57716065610532
318,12,car-133,1539,540,383.35917821109206,235.1268163159164
318,12,car-132,1426,535,339.44418957886677,226.88034299997977
318,12,truck-129,31,450,92.40303128221674,250.89080905449677
318,12,person-114,2,482,10.181420625578674,260.46237090821774
